Class,Dataset Name,Order,Variable Name,Label,Type,Codelist,Value list,Format,Role,Notes,Core
Events,CE,10,CECAT,Category for the Clinical Event,Char,,,,Grouping Qualifier,Used to define a category of related records.,Perm
Events,CE,11,CESCAT,Subcategory for the Clinical Event,Char,,,,Grouping Qualifier,A further categorization of the condition or event.,Perm
Events,CE,12,CEPRESP,Clinical Event Pre-specified,Char,C66742,,,Variable Qualifier,"Used to indicate whether the event in CETERM was prespecified. Value is ""Y"" for prespecified events and null for spontaneously reported events.",Perm
Events,CE,13,CEOCCUR,Clinical Event Occurrence,Char,C66742,,,Record Qualifier,"Used when the occurrence of specific events is solicited, to indicate whether or not a clinical event occurred. Values are null for spontaneously reported events.",Perm
Events,CE,14,CESTAT,Completion Status,Char,C66789,,,Record Qualifier,The status indicates that a question from a prespecified list was not answered.,Perm
Events,CE,15,CEREASND,Reason Clinical Event Not Collected,Char,,,,Record Qualifier,"Describes the reason clinical event data was not collected. Used in conjunction with CESTAT when value is ""NOT DONE"".",Perm
Events,CE,16,CEBODSYS,Body System or Organ Class,Char,,,,Record Qualifier,"Dictionary-derived. Body system or organ class that is involved in an event or measurement from a standard hierarchy (e.g., MedDRA). When using a multi-axial dictionary such as MedDRA, this should contain the SOC used for the sponsor's analyses and summary tables, which may not necessarily be the primary SOC.",Perm
Events,CE,17,CESEV,Severity/Intensity,Char,C165643,,,Record Qualifier,"The severity or intensity of the event. Examples: ""MILD"", ""MODERATE"", ""SEVERE"".",Perm
Events,CE,18,CETOXGR,Standard Toxicity Grade,Char,,,,Record Qualifier,"Toxicity grade according to a standard toxicity scale (e.g., Common Terminology Criteria for Adverse Events (CTCAE) v3.0). Sponsor should specify name of the scale and version used in the metadata. If value is from a numeric scale, represent only the number (e.g., ""2"", not ""Grade 2"").",Perm
Events,CE,19,TAETORD,Planned Order of Element within Arm,Num,,,,Timing,Number that gives the planned order of the element within the arm for the element in which the clinical event started.,Perm
Events,CE,20,EPOCH,Epoch,Char,C99079,,,Timing,Epoch associated with the start date/time of the clinical event.,Perm
Events,CE,21,CEDTC,Date/Time of Event Collection,Char,,,ISO 8601 datetime or interval,Timing,Collection date and time for the clinical event observation represented in ISO 8601 character format.,Perm
Events,CE,22,CESTDTC,Start Date/Time of Clinical Event,Char,,,ISO 8601 datetime or interval,Timing,Start date/time of the clinical event represented in ISO 8601 character format.,Perm
Events,CE,23,CEENDTC,End Date/Time of Clinical Event,Char,,,ISO 8601 datetime or interval,Timing,"End date/time of the clinical event, represented in ISO 8601 character format.",Perm
Events,CE,24,CEDY,Study Day of Event Collection,Num,,,,Timing,"Study day of clinical event collection, measured as integer days. Algorithm for calculations must be relative to the sponsor-defined RFSTDTC variable in Demographics. This formula should be consistent across the submission.",Perm
Events,CE,25,CESTDY,Study Day of Start of Event,Num,,,,Timing,Actual study day of start of the clinical event expressed in integer days relative to the sponsor-defined RFSTDTC in Demographics.,Perm
Events,CE,26,CEENDY,Study Day of End of Event,Num,,,,Timing,Actual study day of end of the clinical event expressed in integer days relative to the sponsor-defined RFSTDTC in Demographics.,Perm
Events,CE,27,CESTRF,Start Relative to Reference Period,Char,C66728,,,Timing,"Describes the start of the clinical event relative to the sponsor-defined reference period. The sponsor-defined reference period is a continuous period of time defined by a discrete starting point and a discrete ending point (represented by RFSTDTC and RFENDTC in Demographics). \n Not all values of the codelist are allowable for this variable. See Section 4.4.7, Use of Relative Timing Variables.",Perm
Events,CE,28,CEENRF,End Relative to Reference Period,Char,C66728,,,Timing,"Describes the end of the event relative to the sponsor-defined reference period. The sponsor-defined reference period is a continuous period of time defined by a discrete starting point and a discrete ending point (represented by RFSTDTC and RFENDTC in Demographics). \n Not all values of the codelist are allowable for this variable. See Section 4.4.7, Use of Relative Timing Variables.",Perm
Events,CE,29,CESTRTPT,Start Relative to Reference Time Point,Char,C66728,,,Timing,"Identifies the start of the observation as being before or after the reference time point defined by variable CESTTPT. \n Not all values of the codelist are allowable for this variable. See Section 4.4.7, Use of Relative Timing Variables.",Perm
Events,CE,30,CESTTPT,Start Reference Time Point,Char,,,,Timing,"Description or date/time in ISO 8601 character format of the sponsor-defined reference point referred to by --STRTPT. Examples: ""2003-12-15"", ""VISIT 1"".",Perm
Events,CE,31,CEENRTPT,End Relative to Reference Time Point,Char,C66728,,,Timing,"Identifies the end of the observation as being before or after the sponsor-defined reference time point defined by variable CEENTPT. \n Not all values of the codelist are allowable for this variable. See Section 4.4.7, Use of Relative Timing Variables.",Perm
Events,CE,32,CEENTPT,End Reference Time Point,Char,,,,Timing,"Description or date/time in ISO 8601 character format of the reference point referred to by CEENRTPT. Examples: ""2003-12-25"", ""VISIT 2"".",Perm
Events,DS,1,STUDYID,Study Identifier,Char,,,,Identifier,Unique identifier for a study.,Req
Events,DS,2,DOMAIN,Domain Abbreviation,Char,,DS,,Identifier,Two-character abbreviation for the domain.,Req
Events,DS,3,USUBJID,Unique Subject Identifier,Char,,,,Identifier,Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.,Req
Events,DS,4,DSSEQ,Sequence Number,Num,,,,Identifier,Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.,Req
Events,DS,5,DSGRPID,Group ID,Char,,,,Identifier,Used to tie together a block of related records in a single domain for a subject.,Perm
Events,DS,6,DSREFID,Reference ID,Char,,,,Identifier,Internal or external identifier.,Perm
Events,DS,7,DSSPID,Sponsor-Defined Identifier,Char,,,,Identifier,Sponsor-defined reference number. May be preprinted on the CRF as an explicit line identifier or defined in the sponsor's operational database. Example: Line number on a Disposition page.,Perm
Events,DS,8,DSTERM,Reported Term for the Disposition Event,Char,,,,Topic,"Verbatim name of the event or protocol milestone. Some terms in DSTERM will match DSDECOD, but others, such as ""Subject moved"", will map to controlled terminology in DSDECOD, such as ""LOST TO FOLLOW-UP"".",Req
Events,DS,9,DSDECOD,Standardized Disposition Term,Char,C66727,,,Synonym Qualifier,"Controlled terminology for the name of disposition event or protocol milestone. Examples of protocol milestones: ""INFORMED CONSENT OBTAINED"", ""RANDOMIZED"". There are separate codelists used for DSDECOD where the choice depends on the value of DSCAT. Codelist ""NCOMPLT"" is used for disposition events, codelist ""PROTMLST"" is used for protocol milestones, and codelist ""OTHEVENT"" is used for other events.",Req
Events,DS,10,DSCAT,Category for Disposition Event,Char,C74558,,,Grouping Qualifier,Used to define a category of related records.,Exp
Events,DS,11,DSSCAT,Subcategory for Disposition Event,Char,C170443,,,Grouping Qualifier,"A further categorization of DSCAT (e.g., ""STUDY PARTICIPATION"", ""STUDY TREATMENT"" when DSCAT = ""DISPOSITION EVENT""). The variable may be subject to controlled terminology for other categories of disposition event records.",Perm
Events,DS,12,EPOCH,Epoch,Char,C99079,,,Timing,Epoch associated with the start date/time of the event.,Perm
Events,DS,13,DSDTC,Date/Time of Collection,Char,,,ISO 8601 datetime or interval,Timing,Collection date and time of the disposition observation represented in ISO 8601 character format.,Perm
Events,DS,14,DSSTDTC,Start Date/Time of Disposition Event,Char,,,ISO 8601 datetime or interval,Timing,Start date/time of the disposition event in ISO 8601 character format.,Exp
Events,DS,15,DSDY,Study Day of Collection,Num,,,,Timing,Study day of collection of event relative to the sponsor-defined RFSTDTC.,Perm
Events,DS,16,DSSTDY,Study Day of Start of Disposition Event,Num,,,,Timing,Study day of start of event relative to the sponsor-defined RFSTDTC.,Exp
Events,DV,1,STUDYID,Study Identifier,Char,,,,Identifier,Unique identifier for a study.,Req
Events,DV,2,DOMAIN,Domain Abbreviation,Char,,DV,,Identifier,Two-character abbreviation for the domain.,Req
Events,DV,3,USUBJID,Unique Subject Identifier,Char,,,,Identifier,Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.,Req
Events,DV,4,DVSEQ,Sequence Number,Num,,,,Identifier,Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.,Req
Events,DV,5,DVREFID,Reference ID,Char,,,,Identifier,Internal or external identifier.,Perm
Events,DV,6,DVSPID,Sponsor-Defined Identifier,Char,,,,Identifier,Sponsor-defined reference number. May be preprinted on the CRF as an explicit line identifier or defined in the sponsor's operational database. Example: Line number on a CRF page.,Perm
Events,DV,7,DVTERM,Protocol Deviation Term,Char,,,,Topic,"Verbatim name of the protocol deviation criterion. Example: ""IVRS PROCESS DEVIATION - NO DOSE CALL PERFORMED"". DVTERM values will map to the controlled terminology in DVDECOD (e.g., ""TREATMENT DEVIATION"").",Req
Events,DV,8,DVDECOD,Protocol Deviation Coded Term,Char,,,,Synonym Qualifier,"Controlled terminology for the name of the protocol deviation. Examples: ""SUBJECT NOT WITHDRAWN AS PER PROTOCOL"", ""SELECTION CRITERIA NOT MET"", ""EXCLUDED CONCOMITANT MEDICATION"", ""TREATMENT DEVIATION"".",Perm
Events,DV,9,DVCAT,Category for Protocol Deviation,Char,,,,Grouping Qualifier,Category of the protocol deviation criterion.,Perm
Events,DV,10,DVSCAT,Subcategory for Protocol Deviation,Char,,,,Grouping Qualifier,A further categorization of the protocol deviation.,Perm
Events,DV,11,TAETORD,Planned Order of Element within Arm,Num,,,,Timing,Number that gives the planned order of the element within the arm.,Perm
Events,DV,12,EPOCH,Epoch,Char,C99079,,,Timing,"Epoch associated with the start date/time of the deviation. Examples: ""TREATMENT"", ""SCREENING"", ""FOLLOW-UP"".",Perm
Events,DV,13,DVSTDTC,Start Date/Time of Deviation,Char,,,ISO 8601 datetime or interval,Timing,Start date/time of deviation represented in ISO 8601 character format.,Perm
Events,DV,14,DVENDTC,End Date/Time of Deviation,Char,,,ISO 8601 datetime or interval,Timing,End date/time of deviation represented in ISO 8601 character format.,Perm
Events,DV,15,DVSTDY,Study Day of Start of Deviation Event,Num,,,,Timing,Study day of start of event relative to the sponsor-defined RFSTDTC.,Perm
Events,DV,16,DVENDY,Study Day of End of Deviation Event,Num,,,,Timing,Study day of end of event relative to the sponsor-defined RFSTDTC.,Perm
Events,HO,1,STUDYID,Study Identifier,Char,,,,Identifier,Unique identifier for a study.,Req
Events,HO,2,DOMAIN,Domain Abbreviation,Char,,HO,,Identifier,Two-character abbreviation for the domain.,Req
Events,HO,3,USUBJID,Unique Subject Identifier,Char,,,,Identifier,Identifier used to uniquely identify a subject across all studies for all applications or submissions involving the product.,Req
Events,HO,4,HOSEQ,Sequence Number,Num,,,,Identifier,Sequence number given to ensure uniqueness of subject records within a domain. May be any valid number.,Req
Events,HO,5,HOGRPID,Group ID,Char,,,,Identifier,Used to tie together a block of related records in a single domain for a subject.,Perm
Events,HO,6,HOREFID,Reference ID,Char,,,,Identifier,Internal or external healthcare encounter identifier.,Perm
Events,HO,7,HOSPID,Sponsor-Defined Identifier,Char,,,,Identifier,Sponsor-defined identifier. May be preprinted on the CRF as an explicit line identifier or defined in the sponsor's operational database. Example: Line number on a Healthcare Encounters CRF page.,Perm
